user_id,item_id,clicks
7b392eb8,item_2230,6
7b392eb8,item_2397,2
7b392eb8,item_2877,8
7b392eb8,item_3251,1
7b392eb8,item_3539,1
7b392eb8,item_3790,2
7b392eb8,item_4101,9
7b392eb8,item_4347,15
7b392eb8,item_4509,1
7b392eb8,item_4897,3
7b392eb8,item_788,12
7b419c04,item_1401,6
7b419c04,item_2062,6
7b419c04,item_2156,9
7b419c04,item_2589,2
7b419c04,item_388,3
7b419c04,item_3891,6
7b419c04,item_4347,1
7b419c04,item_450,5
7b419c04,item_4960,3
7b419c04,item_606,4
7bff4d16,item_2007,4
7bff4d16,item_2229,9
7bff4d16,item_2513,3
7bff4d16,item_2827,1
7bff4d16,item_2966,1
7bff4d16,item_4709,5
7bff4d16,item_4727,9
7bff4d16,item_788,11
7c0b2886,item_1401,13
7c0b2886,item_1631,8
7c0b2886,item_2663,8
7c0b2886,item_3783,8
7c0b2886,item_4957,7
7c0b2886,item_626,7
7c0b2886,item_65,5
7ca63588,item_1532,2
7ca63588,item_1839,2
7ca63588,item_2043,3
7ca63588,item_2711,4
7ca63588,item_3251,5
7ca63588,item_4347,3
7ca63588,item_4803,2
7ca63588,item_4828,2
7ca63588,item_4829,8
7d42f56c,item_1439,1
7d42f56c,item_3537,8
7d42f56c,item_3714,1
7d42f56c,item_3783,1
7d42f56c,item_423,2
7d42f56c,item_4803,8
7d42f56c,item_4830,3
7d42f56c,item_606,5
7da4bc1f,item_1603,4
7da4bc1f,item_1897,9
7da4bc1f,item_2397,1
7da4bc1f,item_2681,3
7da4bc1f,item_2802,5
7da4bc1f,item_2862,6
7da4bc1f,item_3160,3
7da4bc1f,item_3599,6
7da4bc1f,item_3603,4
7da4bc1f,item_414,6
7da4bc1f,item_4347,8
7da4bc1f,item_4637,1
7da4bc1f,item_508,9
7da4bc1f,item_78,4
7da4bc1f,item_954,3
7dcd4a0d,item_1528,3
7dcd4a0d,item_1598,8
7dcd4a0d,item_1760,4
7dcd4a0d,item_2415,3
7dcd4a0d,item_2802,7
7dcd4a0d,item_3019,1
7dcd4a0d,item_3123,2
7dcd4a0d,item_3458,2
7dcd4a0d,item_3603,7
7dcd4a0d,item_4297,6
7dcd4a0d,item_450,5
7dcd4a0d,item_4667,1
7dcd4a0d,item_4867,7
7dcd4a0d,item_999,3
7e09e27e,item_1216,5
7e09e27e,item_1501,1
7e09e27e,item_2162,1
7e09e27e,item_2397,5
7e09e27e,item_2652,6
7e09e27e,item_3539,8
7e09e27e,item_4291,7
7e09e27e,item_4614,5
7e09e27e,item_4686,1
7e09e27e,item_606,4
7e4a9579,item_1621,1
7e4a9579,item_2802,2
7e4a9579,item_2805,9
7e4a9579,item_3601,5
7e4a9579,item_3935,7
7e4a9579,item_432,2
7e4a9579,item_4384,4
7e4a9579,item_446,5
7e4a9579,item_456,7
7e4a9579,item_4803,1
7e4a9579,item_4934,4
7e4a9579,item_606,2
7e928b94,item_1501,7
7e928b94,item_2397,4
7e928b94,item_2802,4
7e928b94,item_3880,6
7e928b94,item_434,4
7e928b94,item_4481,5
7e928b94,item_4484,5
7e928b94,item_735,3
7eb45a86,item_1849,3
7eb45a86,item_2236,1
7eb45a86,item_2802,1
7eb45a86,item_3526,9
7eb45a86,item_4473,8
7ef0b365,item_1483,7
7ef0b365,item_1760,4
7ef0b365,item_2802,1
7ef0b365,item_3534,7
7ef0b365,item_3721,4
7ef0b365,item_4173,7
7ef0b365,item_4199,4
7ef0b365,item_4301,2
7ef0b365,item_4317,8
7ef0b365,item_4389,8
7ef0b365,item_4964,5
7ef0b365,item_4997,3
7ef0b365,item_606,8
7fc1d14e,item_1760,9
7fc1d14e,item_2652,3
7fc1d14e,item_3365,5
7fc1d14e,item_3737,6
7fc1d14e,item_4217,5
7fc1d14e,item_4304,9
7fc1d14e,item_434,6
7fc1d14e,item_443,2
7fc1d14e,item_4803,5
7fc1d14e,item_606,4
7fc1d14e,item_657,8
7fc1d14e,item_67,7
7fc1d14e,item_875,3
8067d8c8,item_149,5
8067d8c8,item_1839,1
8067d8c8,item_2415,10
8067d8c8,item_2441,5
8067d8c8,item_3293,6
8067d8c8,item_490,4
8067d8c8,item_648,7
8067d8c8,item_835,9
806d4187,item_1268,4
806d4187,item_1884,9
806d4187,item_2415,6
806d4187,item_2846,4
806d4187,item_3783,15
806d4187,item_456,2
806d4187,item_67,8
80e56a74,item_1010,2
80e56a74,item_1354,6
80e56a74,item_1760,5
80e56a74,item_2397,9
80e56a74,item_2674,1
80e56a74,item_3235,4
80e56a74,item_3603,1
80e56a74,item_3673,7
80e56a74,item_3958,6
80e56a74,item_4347,1
80e56a74,item_4617,9
80e56a74,item_4819,9
80e56a74,item_606,1
80e56a74,item_808,7
80e56a74,item_852,2
80e56a74,item_874,5
80e56a74,item_911,7
80eb153e,item_2310,1
80eb153e,item_2397,5
80eb153e,item_303,7
80eb153e,item_3622,7
80eb153e,item_3852,6
80eb153e,item_4637,7
80eb153e,item_4707,3
80eb153e,item_4753,1
80eb153e,item_606,6
812b795a,item_1439,9
812b795a,item_2397,3
812b795a,item_339,2
812b795a,item_4301,9
812b795a,item_4715,5
812b795a,item_4929,3
812b795a,item_606,4
814608ad,item_1760,2
814608ad,item_2652,9
814608ad,item_3539,3
814608ad,item_4239,7
814608ad,item_4727,4
814608ad,item_606,8
814608ad,item_797,7
815ddb63,item_1010,7
815ddb63,item_1401,8
815ddb63,item_2802,4
815ddb63,item_3517,9
815ddb63,item_3783,2
815ddb63,item_4316,8
815ddb63,item_4653,6
815ddb63,item_4841,3
815ddb63,item_564,8
815ddb63,item_760,9
815ddb63,item_766,6
819c03e2,item_1760,7
819c03e2,item_2802,1
819c03e2,item_3603,6
819c03e2,item_3725,4
819c03e2,item_4299,5
819c03e2,item_4543,2
819c03e2,item_486,8
819c03e2,item_548,6
819c03e2,item_702,8
819c03e2,item_82,1
819c03e2,item_835,2
81a1cd1b,item_1289,3
81a1cd1b,item_1371,1
81a1cd1b,item_1401,8
81a1cd1b,item_1439,3
81a1cd1b,item_1448,8
81a1cd1b,item_1605,1
81a1cd1b,item_1760,9
81a1cd1b,item_2111,5
81a1cd1b,item_2397,2
81a1cd1b,item_2533,9
81a1cd1b,item_2663,1
81a1cd1b,item_3160,11
81a1cd1b,item_3745,6
81a1cd1b,item_3830,4
81a1cd1b,item_3874,2
81a1cd1b,item_4235,5
81a1cd1b,item_4979,5
81d11276,item_1092,4
81d11276,item_2533,4
81d11276,item_2701,2
81d11276,item_3794,3
81d11276,item_4316,3
81d11276,item_434,4
81d11276,item_4611,5
81d11276,item_4785,5
81d11276,item_4803,8
81ec561c,item_1401,3
81ec561c,item_1534,5
81ec561c,item_2873,9
81ec561c,item_3247,1
81ec561c,item_3603,1
81ec561c,item_3718,9
81ec561c,item_3783,6
81ec561c,item_3915,2
81ec561c,item_4250,5
81ec561c,item_4279,1
81ec561c,item_4291,6
81ec561c,item_4529,2
81ec561c,item_4600,7
81ec561c,item_4626,1
81ec561c,item_607,9
81ec561c,item_911,5
826b490d,item_1356,4
826b490d,item_1634,9
826b490d,item_1760,8
826b490d,item_1849,6
826b490d,item_2181,1
826b490d,item_2306,5
826b490d,item_2797,4
826b490d,item_3603,6
826b490d,item_434,3
826b490d,item_4637,1
826b490d,item_501,9
826b490d,item_597,6
826b490d,item_606,6
826b490d,item_982,3
826d71d3,item_1132,1
826d71d3,item_1829,2
826d71d3,item_2397,9
826d71d3,item_2415,6
826d71d3,item_2480,8
826d71d3,item_2652,5
826d71d3,item_2802,1
826d71d3,item_3601,8
826d71d3,item_3839,8
826d71d3,item_434,9
826d71d3,item_4934,7
826d71d3,item_711,3
826d71d3,item_960,3
82b8b6a3,item_1439,2
82b8b6a3,item_1532,1
82b8b6a3,item_1609,4
82b8b6a3,item_1760,4
82b8b6a3,item_2707,4
82b8b6a3,item_286,7
82b8b6a3,item_3152,3
82b8b6a3,item_3173,4
82b8b6a3,item_3599,8
82b8b6a3,item_605,2
82b8b6a3,item_606,6
82b8b6a3,item_788,2
83b80360,item_121,1
83b80360,item_1532,6
83b80360,item_2802,11
83b80360,item_3783,4
83b80360,item_4317,4
83b80360,item_4637,8
83b80360,item_6,4
83b80360,item_823,6
843e9ae6,item_207,4
843e9ae6,item_2740,6
843e9ae6,item_2802,4
843e9ae6,item_3160,3
843e9ae6,item_3361,9
843e9ae6,item_606,1
84f52445,item_1347,9
84f52445,item_243,8
84f52445,item_3419,6
84f52445,item_4239,2
84f52445,item_4454,5
84f52445,item_4637,2
84f52445,item_606,3
8502c0f8,item_1401,2
8502c0f8,item_2252,1
8502c0f8,item_2397,7
8502c0f8,item_2797,2
8502c0f8,item_2802,9
8502c0f8,item_3603,3
8502c0f8,item_67,1
8523bc2b,item_1980,3
8523bc2b,item_2006,5
8523bc2b,item_2013,7
8523bc2b,item_2397,2
8523bc2b,item_2802,5
8523bc2b,item_3170,7
8523bc2b,item_3979,5
8523bc2b,item_4645,1
8523bc2b,item_513,5
8523bc2b,item_606,3
85346dd5,item_1037,5
85346dd5,item_1169,6
85346dd5,item_1401,6
85346dd5,item_2415,9
85346dd5,item_3361,5
85346dd5,item_3603,3
85346dd5,item_4319,8
85346dd5,item_4803,4
85346dd5,item_606,8
85435e98,item_113,7
85435e98,item_1401,9
85435e98,item_2252,6
85435e98,item_2802,9
85435e98,item_3539,8
85435e98,item_3573,9
85435e98,item_3601,9
85435e98,item_4226,9
85435e98,item_4347,6
85435e98,item_4408,1
85435e98,item_4687,2
85435e98,item_57,5
85435e98,item_606,2
855705f3,item_1544,8
855705f3,item_2397,13
855705f3,item_3566,7
855705f3,item_3607,5
855705f3,item_4002,8
855705f3,item_4198,6
855705f3,item_4347,1
855705f3,item_657,5
855705f3,item_936,2
85f88860,item_1149,1
85f88860,item_1915,8
85f88860,item_2189,6
85f88860,item_2360,3
85f88860,item_3391,1
85f88860,item_3603,3
85f88860,item_4522,9
85f88860,item_4637,7
85f88860,item_960,8
8601b9b2,item_1590,1
8601b9b2,item_2282,1
8601b9b2,item_2397,4
8601b9b2,item_3928,2
8601b9b2,item_456,9
8601b9b2,item_486,5
8601b9b2,item_606,5
8629a0f8,item_1471,4
8629a0f8,item_1849,6
8629a0f8,item_2181,2
8629a0f8,item_2397,1
8629a0f8,item_2782,4
8629a0f8,item_3160,3
8629a0f8,item_3370,8
8629a0f8,item_3483,9
8629a0f8,item_4682,6
8629a0f8,item_788,5
86dde396,item_1401,6
86dde396,item_2663,2
86dde396,item_4049,9
86dde396,item_4291,9
86dde396,item_4626,7
86dde396,item_606,6
86fb5a7f,item_1401,8
86fb5a7f,item_1520,4
86fb5a7f,item_2802,8
86fb5a7f,item_2811,5
86fb5a7f,item_2902,5
86fb5a7f,item_2930,4
86fb5a7f,item_3539,7
86fb5a7f,item_3783,7
86fb5a7f,item_4522,3
86fb5a7f,item_4707,4
86fb5a7f,item_4803,6
86fb5a7f,item_606,13
86fb5a7f,item_999,4
8767f722,item_11,6
8767f722,item_1839,1
8767f722,item_1918,5
8767f722,item_2947,4
8767f722,item_3355,3
8767f722,item_3489,2
8767f722,item_3599,7
8767f722,item_3783,2
8767f722,item_4347,2
8767f722,item_450,4
8767f722,item_4611,6
8767f722,item_788,6
876aade7,item_2797,9
876aade7,item_3047,9
876aade7,item_3637,2
876aade7,item_3686,3
876aade7,item_606,2
879661a2,item_1299,7
879661a2,item_1439,9
879661a2,item_2250,7
879661a2,item_2397,3
879661a2,item_2636,8
879661a2,item_2674,6
879661a2,item_3067,9
879661a2,item_3965,5
879661a2,item_4301,4
879661a2,item_606,7
87d3a731,item_1357,4
87d3a731,item_1532,2
87d3a731,item_1621,2
87d3a731,item_2180,7
87d3a731,item_2192,5
87d3a731,item_2397,6
87d3a731,item_2701,4
87d3a731,item_2802,4
87d3a731,item_2937,6
87d3a731,item_3160,13
87d3a731,item_3539,6
87d3a731,item_3599,3
87d3a731,item_434,8
87d3a731,item_4803,1
87d3a731,item_606,1
87d3a731,item_815,7
87d3a731,item_867,3
87d3a731,item_891,2
87d3a731,item_999,9
880827d3,item_1439,2
880827d3,item_3150,7
880827d3,item_3160,9
880827d3,item_3691,1
880827d3,item_4316,4
880827d3,item_4347,1
880827d3,item_4839,5
880827d3,item_788,4
88534045,item_1037,2
88534045,item_1532,7
88534045,item_1670,8
88534045,item_1760,6
88534045,item_1971,3
88534045,item_2479,1
88534045,item_3318,6
88534045,item_4400,3
88534045,item_4562,2
88534045,item_4715,4
88534045,item_606,4
8853691f,item_1187,7
8853691f,item_2310,7
8853691f,item_3539,1
8853691f,item_3599,1
8853691f,item_3716,1
8853691f,item_4702,2
8853691f,item_4735,1
8853691f,item_878,6
8879abe1,item_1439,9
8879abe1,item_2221,6
8879abe1,item_2250,3
8879abe1,item_2255,6
8879abe1,item_2802,17
8879abe1,item_2839,8
8879abe1,item_3366,4
8879abe1,item_4226,4
8879abe1,item_4239,8
8879abe1,item_434,9
8879abe1,item_4803,2
8879abe1,item_606,7
8879abe1,item_745,4
88bdc503,item_1069,4
88bdc503,item_1401,5
88bdc503,item_1545,2
88bdc503,item_2359,4
88bdc503,item_2397,8
88bdc503,item_2721,7
88bdc503,item_3053,8
88bdc503,item_3467,1
88bdc503,item_4532,8
88bdc503,item_4558,4
88bdc503,item_4803,8
88bdc503,item_606,5
88bdc503,item_778,6
89073c2e,item_1401,9
89073c2e,item_2393,9
89073c2e,item_2397,4
89073c2e,item_2802,8
89073c2e,item_3160,8
89073c2e,item_3397,7
89073c2e,item_4193,4
89073c2e,item_4803,15
89492bf7,item_1401,2
89492bf7,item_207,5
89492bf7,item_2397,1
89492bf7,item_2402,3
89492bf7,item_2652,2
89492bf7,item_2811,6
89492bf7,item_287,2
89492bf7,item_3366,3
89492bf7,item_3494,5
89492bf7,item_3674,5
89492bf7,item_3826,4
89492bf7,item_3958,7
89492bf7,item_512,2
89492bf7,item_606,8
89492bf7,item_682,2
89492bf7,item_788,5
89492bf7,item_911,2
897e34da,item_1010,9
897e34da,item_1161,4
897e34da,item_1760,3
897e34da,item_2867,8
897e34da,item_3160,9
897e34da,item_3487,7
897e34da,item_3603,6
897e34da,item_67,3
897e34da,item_878,6
89928695,item_1077,9
89928695,item_1760,6
89928695,item_2102,8
89928695,item_2397,6
89928695,item_3365,2
89928695,item_3830,1
89928695,item_4969,8
89928695,item_606,8
89928695,item_686,9
89928695,item_706,6
89928695,item_960,2
89c68baf,item_1784,7
89c68baf,item_2156,3
89c68baf,item_2397,6
89c68baf,item_2415,5
89c68baf,item_4247,6
89c68baf,item_456,7
89c68baf,item_4803,2
89c68baf,item_960,8
89e27cab,item_1175,9
89e27cab,item_2062,9
89e27cab,item_2397,2
89e27cab,item_278,2
89e27cab,item_2802,2
89e27cab,item_3539,3
89e27cab,item_3944,4
89e27cab,item_419,9
89e27cab,item_4803,4
89eee060,item_1401,3
89eee060,item_1849,6
89eee060,item_2802,1
89eee060,item_4472,1
89eee060,item_4803,3
8a1a0d3d,item_1619,7
8a1a0d3d,item_173,9
8a1a0d3d,item_1760,7
8a1a0d3d,item_2397,7
8a1a0d3d,item_2983,3
8a1a0d3d,item_299,3
8a1a0d3d,item_4089,2
8a1a0d3d,item_4117,5
8a1a0d3d,item_4141,4
8a1a0d3d,item_4239,1
8a1a0d3d,item_4997,3
8a1a0d3d,item_567,2
8a1a0d3d,item_606,7
8a1a0d3d,item_711,8
8a8183a4,item_1752,3
8a8183a4,item_2397,1
8a8183a4,item_2486,1
8a8183a4,item_2802,1
8a8183a4,item_4049,2
8a8183a4,item_4287,8
8a8183a4,item_4311,6
8a8183a4,item_584,9
8a8183a4,item_606,23
8a9b187d,item_1303,3
8a9b187d,item_1760,9
8a9b187d,item_2397,6
8a9b187d,item_3193,5
8a9b187d,item_3337,7
8a9b187d,item_3478,7
8a9b187d,item_3539,5
8a9b187d,item_60,6
8aa863cf,item_1169,4
8aa863cf,item_1178,5
8aa863cf,item_2033,1
8aa863cf,item_2397,1
8aa863cf,item_2802,1
8aa863cf,item_434,3
8aa863cf,item_450,2
8aa863cf,item_568,7
8aa863cf,item_606,4
8aa863cf,item_788,4
8aeaee1b,item_1439,5
8aeaee1b,item_1839,1
8aeaee1b,item_2397,4
8aeaee1b,item_2802,7
8aeaee1b,item_3131,6
8aeaee1b,item_3343,6
8aeaee1b,item_3460,3
8aeaee1b,item_434,8
8aeaee1b,item_4347,3
8aeaee1b,item_4599,2
8aeaee1b,item_4637,2
8aeaee1b,item_4781,1
8aeaee1b,item_4803,6
8aeaee1b,item_4841,9
8b02b91c,item_2097,7
8b02b91c,item_3169,3
8b02b91c,item_3539,9
8b02b91c,item_4473,4
8b02b91c,item_4637,7
8b02b91c,item_911,8
8b036c33,item_2157,3
8b036c33,item_2397,5
8b036c33,item_2415,8
8b036c33,item_2442,3
8b036c33,item_248,1
8b036c33,item_3366,2
8b036c33,item_4803,3
8b036c33,item_4934,4
8b036c33,item_606,1
8b3704ef,item_124,4
8b3704ef,item_1765,2
8b3704ef,item_2161,4
8b3704ef,item_2663,6
8b3704ef,item_3318,6
8b3704ef,item_4147,2
8b3704ef,item_4347,3
8b3704ef,item_4486,9
8b3704ef,item_450,7
8b3704ef,item_4803,3
8b3704ef,item_60,2
8b9be21d,item_1242,8
8b9be21d,item_1839,5
8b9be21d,item_2444,3
8b9be21d,item_2652,3
8b9be21d,item_2792,1
8b9be21d,item_4347,7
8b9be21d,item_4417,4
8b9be21d,item_763,1
8b9be21d,item_999,2
8ba0faff,item_1009,5
8ba0faff,item_1849,3
8ba0faff,item_2191,8
8ba0faff,item_2360,1
8ba0faff,item_2397,4
8ba0faff,item_3381,8
8ba0faff,item_3410,4
8ba0faff,item_3526,9
8ba0faff,item_4396,7
8ba0faff,item_456,3
8ba0faff,item_4637,4
8ba0faff,item_50,2
8ba0faff,item_788,1
8ba0faff,item_909,7
8ba0faff,item_938,4
8ba3f4a5,item_2168,1
8ba3f4a5,item_2397,9
8ba3f4a5,item_2823,9
8ba3f4a5,item_419,1
8ba3f4a5,item_4803,3
8ba59d95,item_185,3
8ba59d95,item_1968,2
8ba59d95,item_3603,3
8ba59d95,item_4301,1
8ba59d95,item_4929,6
8ba59d95,item_558,9
8be202b4,item_1401,4
8be202b4,item_1921,5
8be202b4,item_2189,6
8be202b4,item_2513,7
8be202b4,item_2636,4
8be202b4,item_2801,4
8be202b4,item_2802,9
8be202b4,item_2937,4
8be202b4,item_3270,6
8be202b4,item_606,5
8be202b4,item_866,4
8c5723be,item_1119,6
8c5723be,item_1154,7
8c5723be,item_1401,3
8c5723be,item_1439,8
8c5723be,item_2388,6
8c5723be,item_2797,8
8c5723be,item_3063,6
8c5723be,item_364,7
8c5723be,item_4563,7
8c5723be,item_4955,8
8c5723be,item_606,4
8c6bb6d8,item_1608,6
8c6bb6d8,item_1976,2
8c6bb6d8,item_220,9
8c6bb6d8,item_2242,1
8c6bb6d8,item_3697,6
8c6bb6d8,item_3783,9
8c6bb6d8,item_434,3
8c6bb6d8,item_4803,7
8c6bb6d8,item_641,9
8c6e2a45,item_1273,3
8c6e2a45,item_1439,1
8c6e2a45,item_2275,4
8c6e2a45,item_2397,14
8c6e2a45,item_4239,5
8c6e2a45,item_4347,4
8c6e2a45,item_4825,8
8c6e2a45,item_4934,1
8c6e2a45,item_606,8
8ca3a1c7,item_2397,7
8ca3a1c7,item_2605,2
8ca3a1c7,item_2802,7
8ca3a1c7,item_3603,4
8ca3a1c7,item_4089,9
8ca3a1c7,item_434,9
8ca3a1c7,item_4681,1
8cd5062e,item_1439,5
8cd5062e,item_1571,7
8cd5062e,item_434,5
8cd5062e,item_606,3
8cdcae00,item_1371,6
8cdcae00,item_1621,6
8cdcae00,item_2154,6
8cdcae00,item_2801,6
8cdcae00,item_3783,8
8cdcae00,item_403,2
8cdcae00,item_4239,7
8cdcae00,item_4940,6
8ce80921,item_1338,8
8ce80921,item_1347,2
8ce80921,item_1401,3
8ce80921,item_1532,1
8ce80921,item_2189,8
8ce80921,item_2474,9
8ce80921,item_2726,7
8ce80921,item_3603,7
8ce80921,item_4223,4
8ce80921,item_443,2
8ce80921,item_4453,6
8ce80921,item_790,2
8d41ae9a,item_1815,6
8d41ae9a,item_2397,3
8d41ae9a,item_4637,8
8d41ae9a,item_4803,26
8d41ae9a,item_606,1
8da8440a,item_1439,8
8da8440a,item_2415,2
8da8440a,item_2609,5
8da8440a,item_2802,4
8da8440a,item_3020,7
8da8440a,item_3218,7
8da8440a,item_3725,1
8da8440a,item_434,2
8da8440a,item_4472,4
8da8440a,item_4609,6
8da8440a,item_606,9
8dbf7b3c,item_1401,8
8dbf7b3c,item_1760,14
8dbf7b3c,item_2154,5
8dbf7b3c,item_2802,8
8dbf7b3c,item_3309,3
8dbf7b3c,item_3539,2
8dbf7b3c,item_4239,3
8dbf7b3c,item_606,20
8dbf7b3c,item_723,7
8ddfff8f,item_1381,6
8ddfff8f,item_1700,5
8ddfff8f,item_2276,7
8ddfff8f,item_2802,8
8ddfff8f,item_2956,6
8ddfff8f,item_3440,5
8ddfff8f,item_3783,1
8ddfff8f,item_4473,5
8ddfff8f,item_4940,5
8ddfff8f,item_4955,7
8ddfff8f,item_526,5
8ddfff8f,item_606,19
8e0d7c49,item_2309,5
8e0d7c49,item_2900,8
8e0d7c49,item_448,2
8e0d7c49,item_606,1
8e0d7c49,item_657,2
8e0d7c49,item_870,5
8e6b9356,item_2397,5
8e6b9356,item_2797,7
8e6b9356,item_2802,7
8e6b9356,item_2833,4
8e6b9356,item_3160,4
8e6b9356,item_3571,5
8e6b9356,item_3951,2
8ebd3af9,item_2181,2
8ebd3af9,item_2802,8
8ebd3af9,item_3603,9
8ebd3af9,item_3678,6
8ebd3af9,item_434,4
8ebd3af9,item_4347,2
8ebd3af9,item_4359,2
8ebd3af9,item_606,7
8f08f459,item_1010,7
8f08f459,item_1401,8
8f08f459,item_1448,5
8f08f459,item_1546,8
8f08f459,item_158,3
8f08f459,item_2397,13
8f08f459,item_3355,1
8f08f459,item_4123,1
8f08f459,item_4646,9
8f08f459,item_711,1
909855a8,item_2397,1
909855a8,item_3160,9
909855a8,item_3251,1
909855a8,item_3314,4
909855a8,item_3725,9
909855a8,item_50,8
909855a8,item_606,15
90c791ac,item_1009,5
90c791ac,item_1760,3
90c791ac,item_2192,6
90c791ac,item_2415,4
90c791ac,item_3160,8
90c791ac,item_3704,6
90c791ac,item_3925,9
90c791ac,item_434,2
90c791ac,item_4637,5
9133fc76,item_1042,4
9133fc76,item_1439,1
9133fc76,item_1784,2
9133fc76,item_2363,8
9133fc76,item_3160,5
9133fc76,item_3355,6
9133fc76,item_3539,5
9133fc76,item_4997,8
914d3be2,item_1247,9
914d3be2,item_1760,7
914d3be2,item_2189,8
914d3be2,item_2397,7
914d3be2,item_2402,5
914d3be2,item_2802,3
914d3be2,item_3623,1
914d3be2,item_3897,4
914d3be2,item_3951,7
914d3be2,item_4510,2
914d3be2,item_4749,5
914d3be2,item_4829,4
914d3be2,item_626,8
91f74be9,item_114,7
91f74be9,item_1760,8
91f74be9,item_2936,4
91f74be9,item_3263,5
91f74be9,item_361,9
91f74be9,item_3793,6
91f74be9,item_606,3
923f124b,item_105,7
923f124b,item_1344,8
923f124b,item_1611,4
923f124b,item_2157,3
923f124b,item_2802,9
923f124b,item_3775,8
923f124b,item_4507,2
923f124b,item_4803,9
923f124b,item_960,3
9296cb38,item_1504,7
9296cb38,item_1622,6
9296cb38,item_1634,6
9296cb38,item_1760,5
9296cb38,item_1779,7
9296cb38,item_2397,2
9296cb38,item_2663,6
9296cb38,item_4239,6
92a25a48,item_158,9
92a25a48,item_1849,5
92a25a48,item_3611,1
92a25a48,item_3719,6
92a25a48,item_405,5
92f67f82,item_1323,2
92f67f82,item_1439,7
92f67f82,item_2397,4
92f67f82,item_2652,6
92f67f82,item_2802,9
92f67f82,item_4194,6
92f67f82,item_443,1
92f67f82,item_4803,16
92f67f82,item_4955,1
92f67f82,item_4959,2
92f67f82,item_558,2
92f67f82,item_743,3
92f67f82,item_983,1
932e7e31,item_1223,8
932e7e31,item_2397,6
932e7e31,item_2790,5
932e7e31,item_3160,5
932e7e31,item_3539,8
932e7e31,item_4056,7
932e7e31,item_4089,6
932e7e31,item_4964,6
932e7e31,item_573,4
932e7e31,item_606,1
9336baf3,item_1345,9
9336baf3,item_155,2
9336baf3,item_2250,7
9336baf3,item_2360,1
9336baf3,item_2397,3
9336baf3,item_2802,9
9336baf3,item_2879,1
9336baf3,item_3261,2
9336baf3,item_3942,9
9336baf3,item_4481,7
9336baf3,item_4611,1
9336baf3,item_4792,2
9336baf3,item_4997,6
9336baf3,item_763,9
933cfff3,item_1222,5
933cfff3,item_1849,5
933cfff3,item_2181,4
933cfff3,item_2250,4
933cfff3,item_3783,3
933cfff3,item_4056,7
933cfff3,item_4089,8
933cfff3,item_4522,7
933cfff3,item_4768,3
933cfff3,item_606,4
933cfff3,item_995,3
93b20170,item_1439,5
93b20170,item_1522,3
93b20170,item_1619,1
93b20170,item_2328,9
93b20170,item_2864,1
93b20170,item_3084,2
93b20170,item_3895,8
93b20170,item_434,6
93b20170,item_450,4
93b20170,item_4912,7
93b20170,item_657,7
93bb0bec,item_1276,7
93bb0bec,item_1401,7
93bb0bec,item_2464,2
93bb0bec,item_252,2
93bb0bec,item_4275,1
93bb0bec,item_456,8
93bb0bec,item_4929,1
93bb0bec,item_4940,7
93fbc6b0,item_1361,8
93fbc6b0,item_1670,3
93fbc6b0,item_1760,7
93fbc6b0,item_2802,8
93fbc6b0,item_3702,9
93fbc6b0,item_456,2
93fbc6b0,item_4803,2
93fbc6b0,item_516,4
947ed93a,item_2397,8
947ed93a,item_2797,4
947ed93a,item_3603,3
947ed93a,item_443,5
947ed93a,item_456,5
947ed93a,item_606,2
947ed93a,item_903,1
95bfea25,item_1357,5
95bfea25,item_2008,1
95bfea25,item_2192,7
95bfea25,item_2262,6
95bfea25,item_2290,4
95bfea25,item_2397,6
95bfea25,item_826,2
9658e823,item_1401,4
9658e823,item_2415,1
9658e823,item_2802,8
9658e823,item_2886,8
9658e823,item_3160,8
9658e823,item_3365,3
9658e823,item_3813,4
9658e823,item_599,1
9658e823,item_606,14
9658e823,item_626,2
972679ba,item_1760,7
972679ba,item_2416,8
972679ba,item_2616,4
972679ba,item_2805,2
972679ba,item_4011,4
972679ba,item_4803,6
972679ba,item_4994,8
9753b2c2,item_1244,9
9753b2c2,item_1849,1
9753b2c2,item_2397,13
9753b2c2,item_2407,9
9753b2c2,item_2775,2
9753b2c2,item_2802,3
9753b2c2,item_2897,1
9753b2c2,item_3145,9
9753b2c2,item_3196,8
9753b2c2,item_3328,7
9753b2c2,item_394,2
9753b2c2,item_641,8
9792c752,item_1401,2
9792c752,item_1441,2
9792c752,item_1621,3
9792c752,item_207,7
9792c752,item_2667,3
9792c752,item_2802,8
9792c752,item_289,2
9792c752,item_4138,9
9792c752,item_434,5
9792c752,item_606,7
9792c752,item_702,6
979a1198,item_1401,4
979a1198,item_158,8
979a1198,item_2397,4
979a1198,item_2701,8
979a1198,item_2802,9
979a1198,item_3160,5
979a1198,item_3783,7
979a1198,item_4117,3
979a1198,item_456,1
979a1198,item_576,4
979a1198,item_606,11
979a1198,item_707,5
97c058d6,item_1401,4
97c058d6,item_1532,7
97c058d6,item_2751,6
97c058d6,item_2802,7
97c058d6,item_3160,6
97c058d6,item_3783,13
97c058d6,item_4239,4
97c058d6,item_4536,1
97c058d6,item_4766,4
97c058d6,item_4803,4
980fca85,item_1439,3
980fca85,item_1631,5
980fca85,item_2397,8
980fca85,item_2802,9
980fca85,item_3191,4
980fca85,item_3539,10
980fca85,item_3702,3
980fca85,item_4676,2
980fca85,item_763,1
98533413,item_1401,7
